호선,통행일자,역명,구분,이용인원
1,2023-05-05,간석오거리,승차,6031
1,2023-05-05,간석오거리,하차,5563
1,2023-05-06,간석오거리,승차,7043
1,2023-05-06,간석오거리,하차,6281
1,2023-05-07,간석오거리,승차,6393
1,2023-05-07,간석오거리,하차,5936
1,2023-05-08,간석오거리,승차,12112
1,2023-05-08,간석오거리,하차,11052
1,2023-05-09,간석오거리,승차,12383
1,2023-05-09,간석오거리,하차,11209
1,2023-05-10,간석오거리,승차,12342
1,2023-05-10,간석오거리,하차,11303
1,2023-05-11,간석오거리,승차,12370
1,2023-05-11,간석오거리,하차,11356
1,2023-05-12,간석오거리,승차,12492
1,2023-05-12,간석오거리,하차,11352
1,2023-05-13,간석오거리,승차,9654
1,2023-05-13,간석오거리,하차,8563
1,2023-05-14,간석오거리,승차,6663
1,2023-05-14,간석오거리,하차,6347
1,2023-05-15,간석오거리,승차,12022
1,2023-05-15,간석오거리,하차,10852
1,2023-05-16,간석오거리,승차,12130
1,2023-05-16,간석오거리,하차,11065
1,2023-05-17,간석오거리,승차,12148
1,2023-05-17,간석오거리,하차,11103
1,2023-05-18,간석오거리,승차,11923
1,2023-05-18,간석오거리,하차,10885
1,2023-05-19,간석오거리,승차,12353
1,2023-05-19,간석오거리,하차,11359
1,2023-05-20,간석오거리,승차,9052
1,2023-05-20,간석오거리,하차,8253
1,2023-05-21,간석오거리,승차,6490
1,2023-05-21,간석오거리,하차,5943
1,2023-05-22,간석오거리,승차,11882
1,2023-05-22,간석오거리,하차,10722
1,2023-05-23,간석오거리,승차,12167
1,2023-05-23,간석오거리,하차,11194
1,2023-05-24,간석오거리,승차,12343
1,2023-05-24,간석오거리,하차,11237
1,2023-05-25,간석오거리,승차,12875
1,2023-05-25,간석오거리,하차,11613
1,2023-05-26,간석오거리,승차,12211
1,2023-05-26,간석오거리,하차,10980
1,2023-05-27,간석오거리,승차,7534
1,2023-05-27,간석오거리,하차,6786
1,2023-05-28,간석오거리,승차,5598
1,2023-05-28,간석오거리,하차,5374
1,2023-05-29,간석오거리,승차,7517
1,2023-05-29,간석오거리,하차,6836
1,2023-05-30,간석오거리,승차,12031
1,2023-05-30,간석오거리,하차,11112
1,2023-05-31,간석오거리,승차,12178
1,2023-05-31,간석오거리,하차,11108
1,2023-06-01,간석오거리,승차,12246
1,2023-06-01,간석오거리,하차,11372
1,2023-06-02,간석오거리,승차,12366
1,2023-06-02,간석오거리,하차,11342
1,2023-06-03,간석오거리,승차,9365
1,2023-06-03,간석오거리,하차,8444
1,2023-06-04,간석오거리,승차,6994
1,2023-06-04,간석오거리,하차,6484
1,2023-06-05,간석오거리,승차,11287
1,2023-06-05,간석오거리,하차,10067
1,2023-06-06,간석오거리,승차,7321
1,2023-06-06,간석오거리,하차,6749
1,2023-06-07,간석오거리,승차,11876
1,2023-06-07,간석오거리,하차,10847
1,2023-06-08,간석오거리,승차,11733
1,2023-06-08,간석오거리,하차,10855
1,2023-06-09,간석오거리,승차,12089
1,2023-06-09,간석오거리,하차,11023
1,2023-06-10,간석오거리,승차,8778
1,2023-06-10,간석오거리,하차,7980
1,2023-06-11,간석오거리,승차,6263
1,2023-06-11,간석오거리,하차,5855
1,2023-06-12,간석오거리,승차,11888
1,2023-06-12,간석오거리,하차,10714
1,2023-06-13,간석오거리,승차,11961
1,2023-06-13,간석오거리,하차,11075
1,2023-06-14,간석오거리,승차,12137
1,2023-06-14,간석오거리,하차,11168
1,2023-06-15,간석오거리,승차,11833
1,2023-06-15,간석오거리,하차,10952
1,2023-06-16,간석오거리,승차,12178
1,2023-06-16,간석오거리,하차,10953
1,2023-06-17,간석오거리,승차,9314
1,2023-06-17,간석오거리,하차,8494
1,2023-06-18,간석오거리,승차,6609
1,2023-06-18,간석오거리,하차,6102
1,2023-06-19,간석오거리,승차,11289
1,2023-06-19,간석오거리,하차,10273
1,2023-06-20,간석오거리,승차,11300
1,2023-06-20,간석오거리,하차,10366
1,2023-06-21,간석오거리,승차,11504
1,2023-06-21,간석오거리,하차,10488
1,2023-06-22,간석오거리,승차,11842
1,2023-06-22,간석오거리,하차,10777
1,2023-06-23,간석오거리,승차,12122
1,2023-06-23,간석오거리,하차,10902
1,2023-06-24,간석오거리,승차,8947
1,2023-06-24,간석오거리,하차,8103
1,2023-06-25,간석오거리,승차,6449
1,2023-06-25,간석오거리,하차,5852
1,2023-06-26,간석오거리,승차,10937
1,2023-06-26,간석오거리,하차,10086
1,2023-06-27,간석오거리,승차,11823
1,2023-06-27,간석오거리,하차,10821
1,2023-06-28,간석오거리,승차,11928
1,2023-06-28,간석오거리,하차,10875
1,2023-06-29,간석오거리,승차,10394
1,2023-06-29,간석오거리,하차,9519
1,2023-06-30,간석오거리,승차,11821
1,2023-06-30,간석오거리,하차,10826
1,2022-07-01,인천시청,승차,6047
1,2022-07-01,인천시청,하차,5768
1,2022-07-02,인천시청,승차,3840
1,2022-07-02,인천시청,하차,3521
1,2022-07-03,인천시청,승차,2689
1,2022-07-03,인천시청,하차,2583
1,2022-07-04,인천시청,승차,5540
1,2022-07-04,인천시청,하차,5281
1,2022-07-05,인천시청,승차,5848
1,2022-07-05,인천시청,하차,5711
1,2022-07-06,인천시청,승차,5741
1,2022-07-06,인천시청,하차,5446
1,2022-07-07,인천시청,승차,5485
1,2022-07-07,인천시청,하차,5365
1,2022-07-08,인천시청,승차,5829
1,2022-07-08,인천시청,하차,5622
1,2022-07-09,인천시청,승차,3758
1,2022-07-09,인천시청,하차,3544
1,2022-07-10,인천시청,승차,2701
1,2022-07-10,인천시청,하차,2556
1,2022-07-11,인천시청,승차,5369
1,2022-07-11,인천시청,하차,5194
1,2022-07-12,인천시청,승차,5609
1,2022-07-12,인천시청,하차,5510
1,2022-07-13,인천시청,승차,5158
1,2022-07-13,인천시청,하차,4934
1,2022-07-14,인천시청,승차,5740
1,2022-07-14,인천시청,하차,5501
1,2022-07-15,인천시청,승차,5850
1,2022-07-15,인천시청,하차,5607
1,2022-07-16,인천시청,승차,3787
1,2022-07-16,인천시청,하차,3507
1,2022-07-17,인천시청,승차,2661
1,2022-07-17,인천시청,하차,2619
1,2022-07-18,인천시청,승차,5318
1,2022-07-18,인천시청,하차,5148
1,2022-07-19,인천시청,승차,5541
1,2022-07-19,인천시청,하차,5418
1,2022-07-20,인천시청,승차,5637
1,2022-07-20,인천시청,하차,5423
1,2022-07-21,인천시청,승차,5304
1,2022-07-21,인천시청,하차,5143
1,2022-07-22,인천시청,승차,5531
1,2022-07-22,인천시청,하차,5297
1,2022-07-23,인천시청,승차,3596
1,2022-07-23,인천시청,하차,3360
1,2022-07-24,인천시청,승차,2382
1,2022-07-24,인천시청,하차,2276
1,2022-07-25,인천시청,승차,5103
1,2022-07-25,인천시청,하차,4988
1,2022-07-26,인천시청,승차,5309
1,2022-07-26,인천시청,하차,5184
1,2022-07-27,인천시청,승차,5305
1,2022-07-27,인천시청,하차,5091
1,2022-07-28,인천시청,승차,5216
1,2022-07-28,인천시청,하차,5176
1,2022-07-29,인천시청,승차,5146
1,2022-07-29,인천시청,하차,4902
1,2022-07-30,인천시청,승차,3169
1,2022-07-30,인천시청,하차,2941
1,2022-07-31,인천시청,승차,2135
